request_id,street_1_norm,street_2_norm,city_norm,state_norm,zip_norm,provider_count,geocoding_source,geocoding_status,geocoding_match_count,geocoded_matched_address,provider_latitude,provider_longitude,geocoded_tiger_line_id,geocoded_side
834,50 GRISWOLD STREET,,NEW BRITAIN,CT,06050,1,Census_Geocoder,matched,1,"50 GRISWOLD ST, NEW BRITAIN, CT, 06052",41.660827262563,-72.787355108692,658286125,L
835,50 N MEDICAL DR,RM PA455,SALT LAKE CITY,UT,84132,1,Census_Geocoder,matched,1,"50 MEDICAL DR, SALT LAKE CITY, UT, 84132",40.768884612099,-111.837491944828,639493830,L
836,50 N MEDICAL DR,SOM 2C412,SALT LAKE CITY,UT,84132,1,Census_Geocoder,matched,1,"50 MEDICAL DR, SALT LAKE CITY, UT, 84132",40.768884612099,-111.837491944828,639493830,L
837,50 N MEDICAL DR,SOM 4R118,SALT LAKE CITY,UT,84132,1,Census_Geocoder,matched,1,"50 MEDICAL DR, SALT LAKE CITY, UT, 84132",40.768884612099,-111.837491944828,639493830,L
838,50 N MEDICAL DR,U OF U DEPARTMENT OF ANESTHESIOLOGY,SALT LAKE CITY,UT,84158,1,Census_Geocoder,matched,1,"50 MEDICAL DR, SALT LAKE CITY, UT, 84132",40.768884612099,-111.837491944828,639493830,L
839,50 N MEDICAL DR,,SALT LAKE CITY,UT,84132,21,Census_Geocoder,matched,1,"50 MEDICAL DR, SALT LAKE CITY, UT, 84132",40.768884612099,-111.837491944828,639493830,L
840,50 N MEDICAL DR,,SLC,UT,84132,1,Census_Geocoder,matched,1,"50 MEDICAL DR, SLC, UT, 84132",40.768884612099,-111.837491944828,639493830,L
841,500 AMELIA AVENUE,,BAINBRIDGE,GA,39818,1,Census_Geocoder,matched,1,"500 AMELIA ST, BAINBRIDGE, GA, 39819",30.900293263175,-84.552369531707,84279091,L
842,500 FOOTHILL BLVD,BLD 47,SALT LAKE CITY,UT,84148,1,Census_Geocoder,matched,1,"500 FOOTHILL DR, SALT LAKE CITY, UT, 84113",40.756176176103,-111.834686575575,176068491,R
843,500 FOOTHILL BLVD,PATHOLOGY VA SLC HEALTH CARE SYSTEM,SALT LAKE CITY,UT,84148,1,Census_Geocoder,matched,1,"500 FOOTHILL DR, SALT LAKE CITY, UT, 84113",40.756176176103,-111.834686575575,176068491,R
844,500 FOOTHILL BLVD,,SALT LAKE CITY,UT,84148,8,Census_Geocoder,matched,1,"500 FOOTHILL DR, SALT LAKE CITY, UT, 84113",40.756176176103,-111.834686575575,176068491,R
845,500 FOOTHILL BLVD # MC11E,,SALT LAKE CITY,UT,84148,1,Census_Geocoder,matched,1,"500 FOOTHILL DR, SALT LAKE CITY, UT, 84113",40.756176176103,-111.834686575575,176068491,R
846,500 FOOTHILL DR,SURGERY (UROLOGY),SALT LAKE CITY,UT,84148,1,Census_Geocoder,matched,1,"500 FOOTHILL DR, SALT LAKE CITY, UT, 84113",40.756176176103,-111.834686575575,176068491,R
847,500 FOOTHILL DR,VA SALT LAKE CITY HCS 119A,SALT LAKE CITY,UT,84148,1,Census_Geocoder,matched,1,"500 FOOTHILL DR, SALT LAKE CITY, UT, 84113",40.756176176103,-111.834686575575,176068491,R
848,500 FOOTHILL DR,,SALT LAKE CITY,UT,84148,7,Census_Geocoder,matched,1,"500 FOOTHILL DR, SALT LAKE CITY, UT, 84113",40.756176176103,-111.834686575575,176068491,R
849,500 FOOTHILL DR,,SLC,UT,84148,1,Census_Geocoder,matched,1,"500 FOOTHILL DR, SLC, UT, 84113",40.756176176103,-111.834686575575,176068491,R
850,500 FOOTHILL DRIVE,,SLC,UT,84148,1,Census_Geocoder,matched,1,"500 FOOTHILL DR, SLC, UT, 84113",40.756176176103,-111.834686575575,176068491,R
851,500 PARNASSUS AVE,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"500 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763294770859,-122.45869985565,192282295,R
852,500 PARNASSUS AVE STE MU423,BOX 0118,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"500 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763294770859,-122.45869985565,192282295,R
853,500 VETERANS WAY,,TEMPE,AZ,85287,1,Census_Geocoder,unmatched,0,,,,,
854,501 W 14TH ST,WILMINGTON HOSPITAL,WILMINGTON,DE,19899,1,Census_Geocoder,unmatched,0,,,,,
855,501 W 14TH STREET,WILMINGTON HOSPITAL,WILMINGTON,DE,19899,1,Census_Geocoder,unmatched,0,,,,,
856,505 PARNASSUS,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"505 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.762922266735,-122.459583565493,192282295,L
857,505 PARNASSUS AVE,BOX 0114 UCSF DEPARTMENT OF NEUROLOGY,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"505 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.762922266735,-122.459583565493,192282295,L
858,505 PARNASSUS AVE,L352,SAN FRANCISCO,CA,94143,2,Census_Geocoder,matched,1,"505 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.762922266735,-122.459583565493,192282295,L
859,505 PARNASSUS AVE,RM M-1180D,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"505 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.762922266735,-122.459583565493,192282295,L
860,505 PARNASSUS AVE,ROOM M-1178B BOX 0124,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"505 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.762922266735,-122.459583565493,192282295,L
861,505 PARNASSUS AVE,,SAN FRANCISCO,CA,94143,54,Census_Geocoder,matched,1,"505 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.762922266735,-122.459583565493,192282295,L
862,505 PARNASSUS AVE # M-1777A,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"505 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.762922266735,-122.459583565493,192282295,L
863,505 PARNASSUS AVE 15TH FL ICN,,SAN FRANCISCO,CA,94143,2,Census_Geocoder,matched,1,"505 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.762922266735,-122.459583565493,192282295,L
864,505 PARNASSUS AVE FL 3,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"505 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.762922266735,-122.459583565493,192282295,L
865,505 PARNASSUS AVENUE M294 BOX 0212,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"505 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.762922266735,-122.459583565493,192282295,L
866,5050 POPLAR AVE,SUITE 511,MEMPHIS,TN,38157,1,Census_Geocoder,matched,1,"5050 POPLAR AVE, MEMPHIS, TN, 38117",35.112139509142,-89.893928274352,72973140,L
867,5050 POPLAR AVE,SUITE 718,MEMPHIS,TN,38157,1,Census_Geocoder,matched,1,"5050 POPLAR AVE, MEMPHIS, TN, 38117",35.112139509142,-89.893928274352,72973140,L
868,5050 POPLAR AVE,SUITE 800,MEMPHIS,TN,38157,7,Census_Geocoder,matched,1,"5050 POPLAR AVE, MEMPHIS, TN, 38117",35.112139509142,-89.893928274352,72973140,L
869,5050 POPLAR AVE,,MEMPHIS,TN,38157,1,Census_Geocoder,matched,1,"5050 POPLAR AVE, MEMPHIS, TN, 38117",35.112139509142,-89.893928274352,72973140,L
870,5050 POPLAR AVE STE 115,,MEMPHIS,TN,38157,1,Census_Geocoder,matched,1,"5050 POPLAR AVE, MEMPHIS, TN, 38117",35.112139509142,-89.893928274352,72973140,L
871,506 SOUTHWEST FEDERAL HIGHWAY,SUITE 101,STUART,FL,34995,1,Census_Geocoder,matched,1,"506 SW FEDERAL HWY, STUART, FL, 34994",27.195847664006,-80.257128573029,120415583,L
873,510 SOUTH FIRST,,BROWNFIELD,TX,76316,1,Census_Geocoder,matched,1,"510 S 1ST ST, BROWNFIELD, TX, 79316",33.174882311573,-102.2748752592,185898519,R
874,5100 POPLAR AVE,SUITE 2700,MEMPHIS,TN,38137,1,Census_Geocoder,matched,1,"5100 POPLAR AVE, MEMPHIS, TN, 38117",35.111275010535,-89.892284250459,72973145,R
875,5100 POPLAR AVE STE 2722,,MEMPHIS,TN,38137,1,Census_Geocoder,matched,1,"5100 POPLAR AVE, MEMPHIS, TN, 38117",35.111275010535,-89.892284250459,72973145,R
876,5107 HUTSON RD,,COLLINSVILLE,OH,45004,1,Census_Geocoder,unmatched,0,,,,,
877,5121 S COTTONWOOD STREET,INTERMOUNTAIN MEDICAL CENTER,MURRAY,UT,84157,2,Census_Geocoder,matched,1,"5121 COTTONWOOD ST, MURRAY, UT, 84107",40.659436560709,-111.893985710137,638533104,R
878,513 PARNASSUS AVE,,SAN FRANCISCO,CA,94143,5,Census_Geocoder,unmatched,0,,,,,
879,513 PARNASSUS AVE RM S-672,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,unmatched,0,,,,,
880,5155 E EAGLE DRIVE #20733,,MESA,AZ,85277,1,Census_Geocoder,matched,1,"5155 E EAGLE DR, MESA, AZ, 85215",33.458506555044,-111.720704511924,640589556,R
882,5201 WEST MEMORIAL ROAD,,OKLAHOMA CITY,OK,73140,1,Census_Geocoder,matched,1,"5201 W MEMORIAL RD, OKLAHOMA CITY, OK, 73142",35.610297080376,-97.611186409207,648881509,R
883,521 PARNASSUS AVE,BOX 0622,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"521 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763447286007,-122.457732693362,192282295,L
884,521 PARNASSUS AVE,C 450,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"521 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763447286007,-122.457732693362,192282295,L
885,521 PARNASSUS AVE,,SAN FRANCISCO,CA,94143,4,Census_Geocoder,matched,1,"521 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763447286007,-122.457732693362,192282295,L
886,521 PARNASSUS AVE # 0622,UCSF MEDICAL CENTER - PHARMACY,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"521 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763447286007,-122.457732693362,192282295,L
887,521 PARNASSUS AVE FL 4,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"521 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763447286007,-122.457732693362,192282295,L
888,521 PARNASSUS AVENUE,C-152,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"521 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763447286007,-122.457732693362,192282295,L
889,521 PARNASSUS AVENUE BOX 0622,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"521 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763447286007,-122.457732693362,192282295,L
890,524 HIGHLAND AVENUE,,GREENSBORO,NC,27402,1,Census_Geocoder,matched,1,"524 HIGHLAND AVE, GREENSBORO, NC, 27403",36.065750943063,-79.807392172216,131032346,R
891,525 E MARKET ST,SUMMA HEALTH SYSTEM,AKRON,OH,44309,1,Census_Geocoder,matched,1,"525 E MARKET ST, AKRON, OH, 44308",41.078902895356,-81.501259153272,61349934,L
892,525 EAST 68TH STREET,,NEW YORK,NY,10087,1,Census_Geocoder,matched,1,"525 E 68TH ST, NEW YORK, NY, 10065",40.764254134268,-73.955379234616,59662711,L
893,5265 S BUSINESS 71,STE A,PINEVILLE,MO,65865,1,Census_Geocoder,unmatched,0,,,,,
894,53 SPRING MOUNT RD,,SPRING MOUNT,PA,19478,1,Census_Geocoder,unmatched,0,,,,,
895,530 NE GLEN OAK AVE,,PEORIA,IL,61637,11,Census_Geocoder,matched,1,"530 NE GLEN OAK AVE, PEORIA, IL, 61603",40.702117371729,-89.59116554187,637891592,R
896,5301 E HURON RIVER DR,DEPARTMENT OF ANESTHESIOLOGY,ANN ARBOR,MI,48106,1,Census_Geocoder,matched,1,"5301 E HURON RIVER DR, ANN ARBOR, MI, 48105",42.259927041199,-83.654057838505,26017756,L
897,5301 E HURON RIVER DR,,ANN ARBOR,MI,48106,1,Census_Geocoder,matched,1,"5301 E HURON RIVER DR, ANN ARBOR, MI, 48105",42.259927041199,-83.654057838505,26017756,L
898,5301 E HURON RIVER DRIVE,DEPARTMENT OF ANESTHESIOLOGY,ANN ARBOR,MI,48106,1,Census_Geocoder,matched,1,"5301 E HURON RIVER DR, ANN ARBOR, MI, 48105",42.259927041199,-83.654057838505,26017756,L
899,5301 EAST HURON RIVER DR,,ANN ARBOR,MI,48106,1,Census_Geocoder,matched,1,"5301 E HURON RIVER DR, ANN ARBOR, MI, 48105",42.259927041199,-83.654057838505,26017756,L
900,5301 EAST HURON RIVER DRIVE,ST JOSEPH MERCY HOSPITAL,YPSILANTI,MI,48106,1,Census_Geocoder,unmatched,0,,,,,
901,5301 EAST HURON RIVER DRIVE,,ANN ARBOR,MI,48106,1,Census_Geocoder,matched,1,"5301 E HURON RIVER DR, ANN ARBOR, MI, 48105",42.259927041199,-83.654057838505,26017756,L
902,533 PARNASSUS AVE,ROOM U100A,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"533 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763361645131,-122.458035110641,192282295,L
903,533 PARNASSUS AVE,UCSF MEDICAL GENETICS RM U100A,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"533 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763361645131,-122.458035110641,192282295,L
904,533 PARNASSUS AVE,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"533 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763361645131,-122.458035110641,192282295,L
905,533 PARNASSUS AVE # U503,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"533 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763361645131,-122.458035110641,192282295,L
906,533 PARNASSUS AVE RM U585,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"533 PARNASSUS AVE, SAN FRANCISCO, CA, 94143",37.763361645131,-122.458035110641,192282295,L
907,535 MISSION BAY BLVD S,,SAN FRANCISCO,CA,94143,2,Census_Geocoder,unmatched,0,,,,,
908,535 MISSION BAY BLVD SOUTH,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,unmatched,0,,,,,
909,545 RAY C HUNT DRIVE,310,CHARLOTTESVILLE,VA,22906,1,Census_Geocoder,matched,1,"545 RAY C HUNT DR, CHARLOTTESVILLE, VA, 22903",38.024664887947,-78.526629591774,655594279,R
910,5454 HOHMAN AVE,5TH FLOOR,HAMMOND,IN,46325,1,Census_Geocoder,matched,1,"5454 HOHMAN AVE, HAMMOND, IN, 46320",41.61533936979,-87.522098492199,98416727,R
911,546 S BROAD ST SUITE 3B,,MERIDEN,CT,06650,1,Census_Geocoder,matched,1,"546 S BROAD ST, MERIDEN, CT, 06450",41.508052678541,-72.80887688912,604748886,R
913,55 LAKE AVE,,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
914,55 LAKE AVE N,ACC BUILDING DEPT OF CARDIOLOGY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
915,55 LAKE AVE N,DEPARTMENT OF ADOLESCENT MEDICINE,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
916,55 LAKE AVE N,DEPARTMENT OF ANESTHESIOLOGY,WORCESTER,MA,01655,14,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
917,55 LAKE AVE N,DEPARTMENT OF BEHAVIORAL MEDICINE,WORCESTER,MA,01655,3,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
918,55 LAKE AVE N,DEPARTMENT OF CARDIOLOGY,WORCESTER,MA,01655,2,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
919,55 LAKE AVE N,DEPARTMENT OF CARDIOTHORACIC SURGERY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
920,55 LAKE AVE N,DEPARTMENT OF CARDIOVASCULAR MEDICINE,WORCESTER,MA,01655,8,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
921,55 LAKE AVE N,DEPARTMENT OF CHILD PROTECTION,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
922,55 LAKE AVE N,DEPARTMENT OF CLINICAL PATHOLOGY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
923,55 LAKE AVE N,DEPARTMENT OF EMERGENCY MEDICINE,WORCESTER,MA,01655,8,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
924,55 LAKE AVE N,DEPARTMENT OF ENDOCRINOLOGY,WORCESTER,MA,01655,6,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
925,55 LAKE AVE N,DEPARTMENT OF FAMILY MEDICINE,WORCESTER,MA,01655,5,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
926,55 LAKE AVE N,DEPARTMENT OF GASTROENTEROLOGY,WORCESTER,MA,01655,5,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
927,55 LAKE AVE N,DEPARTMENT OF GENERAL MEDICINE,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
928,55 LAKE AVE N,DEPARTMENT OF GENERAL SURGERY,WORCESTER,MA,01655,2,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
929,55 LAKE AVE N,DEPARTMENT OF HEMATOLOGY/ONCOLOGY,WORCESTER,MA,01655,4,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
930,55 LAKE AVE N,DEPARTMENT OF HOSPITAL MEDICINE,WORCESTER,MA,01655,2,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
931,55 LAKE AVE N,DEPARTMENT OF INFECTIOUS DISEASE,WORCESTER,MA,01655,10,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
932,55 LAKE AVE N,DEPARTMENT OF INTERNAL MEDICINE,WORCESTER,MA,01655,3,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
933,55 LAKE AVE N,DEPARTMENT OF MEDICINE,WORCESTER,MA,01655,2,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
934,55 LAKE AVE N,DEPARTMENT OF NEPHROLOGY,WORCESTER,MA,01655,3,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
935,55 LAKE AVE N,DEPARTMENT OF NEUROLOGY,WORCESTER,MA,01655,10,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
936,55 LAKE AVE N,DEPARTMENT OF NEUROSURGERY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
937,55 LAKE AVE N,DEPARTMENT OF ORTHOPEDIC SURGERY,WORCESTER,MA,01655,3,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
938,55 LAKE AVE N,DEPARTMENT OF ORTHOPEDICS/PODIATRY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
939,55 LAKE AVE N,DEPARTMENT OF OTOLARYNGOLOGY,WORCESTER,MA,01655,2,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
940,55 LAKE AVE N,DEPARTMENT OF PATHOLOGY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
941,55 LAKE AVE N,DEPARTMENT OF PATHOLOGY - BLOOD BANK,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
942,55 LAKE AVE N,DEPARTMENT OF PEDIATRIC ALLERGY & IMMUNOLOGY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
943,55 LAKE AVE N,DEPARTMENT OF PEDIATRIC CRITICAL CARE,WORCESTER,MA,01655,2,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
944,55 LAKE AVE N,DEPARTMENT OF PEDIATRIC ENDOCRINOLOGY,WORCESTER,MA,01655,3,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
945,55 LAKE AVE N,DEPARTMENT OF PEDIATRIC HEMATOLOGY/ONCOLOGY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
946,55 LAKE AVE N,DEPARTMENT OF PEDIATRIC HOSPITAL MEDICINE,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
947,55 LAKE AVE N,DEPARTMENT OF PEDIATRIC IMMUNOLOGY/INFECTIOUS DISEASE,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
948,55 LAKE AVE N,DEPARTMENT OF PEDIATRIC INFECTIOUS DISEASE,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
949,55 LAKE AVE N,DEPARTMENT OF PEDIATRIC MEDICINE,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
950,55 LAKE AVE N,DEPARTMENT OF PEDIATRIC PULMONARY MEDICINE,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
951,55 LAKE AVE N,DEPARTMENT OF PEDIATRICS,WORCESTER,MA,01655,7,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
952,55 LAKE AVE N,DEPARTMENT OF PEDIATRICS - PEDIPLACE,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
953,55 LAKE AVE N,DEPARTMENT OF PEDIATRICS/DIVISION OF GENETICS,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
954,55 LAKE AVE N,DEPARTMENT OF PLASTIC & RECONSTRUCTIVE SURGERY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
955,55 LAKE AVE N,DEPARTMENT OF PRIMARY CARE,WORCESTER,MA,01655,7,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
956,55 LAKE AVE N,DEPARTMENT OF PSYCHIATRY,WORCESTER,MA,01655,6,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
957,55 LAKE AVE N,DEPARTMENT OF PSYCHIATRY/CANDO,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
958,55 LAKE AVE N,DEPARTMENT OF PSYCHOLOGY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
959,55 LAKE AVE N,DEPARTMENT OF PULMONARY MEDICINE,WORCESTER,MA,01655,3,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
960,55 LAKE AVE N,DEPARTMENT OF RADIATION ONCOLOGY,WORCESTER,MA,01655,2,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
961,55 LAKE AVE N,DEPARTMENT OF RADIOLOGY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
962,55 LAKE AVE N,DEPARTMENT OF RENAL MEDICINE,WORCESTER,MA,01655,2,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
963,55 LAKE AVE N,DEPARTMENT OF RHEUMATOLOGY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
964,55 LAKE AVE N,DEPARTMENT OF SURGERY,WORCESTER,MA,01655,4,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
965,55 LAKE AVE N,DEPARTMENT OF SURGERY/TRAUMA/CRITICAL CARE,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
966,55 LAKE AVE N,DEPARTMENT OF SURGERY/VASCULAR SURGERY,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
967,55 LAKE AVE N,DEPARTMENT OF URGENT CARE,WORCESTER,MA,01655,1,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
968,55 LAKE AVE N,DEPARTMENT OF VASCULAR SURGERY,WORCESTER,MA,01655,2,Census_Geocoder,matched,1,"55 N LAKE AVE, WORCESTER, MA, 01655",42.277713052069,-71.759327749279,40100681,L
