STATE_CLEAN,ZIP_CLEAN,provider_count,individual_provider_count,organization_provider_count,unique_specialty_count,providers_with_specialty,specialty_diversity_ratio,state_provider_count,zip_provider_share_of_state,individual_provider_ratio,organization_provider_ratio
AL,36105,2,2,0,2,2,1.0,3489,0.0005732301519059903,1.0,0.0
AL,36106,79,64,15,38,79,0.4810126582278481,3489,0.022642591000286615,0.810126582278481,0.189873417721519
AL,36107,2,0,2,2,2,1.0,3489,0.0005732301519059903,0.0,1.0
AL,36108,2,2,0,1,2,0.5,3489,0.0005732301519059903,1.0,0.0
AL,36109,9,3,6,9,9,1.0,3489,0.0025795356835769563,0.3333333333333333,0.6666666666666666
AL,36110,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36111,17,14,3,10,17,0.5882352941176471,3489,0.004872456291200917,0.8235294117647058,0.17647058823529413
AL,36112,9,7,2,8,9,0.8888888888888888,3489,0.0025795356835769563,0.7777777777777778,0.2222222222222222
AL,36113,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36116,24,21,3,11,24,0.4583333333333333,3489,0.006878761822871883,0.875,0.125
AL,36117,62,52,10,34,62,0.5483870967741935,3489,0.017770134709085696,0.8387096774193549,0.16129032258064516
AL,36201,7,6,1,5,7,0.7142857142857143,3489,0.002006305531670966,0.8571428571428571,0.14285714285714285
AL,36203,12,7,5,9,12,0.75,3489,0.0034393809114359416,0.5833333333333334,0.4166666666666667
AL,36205,4,3,1,3,4,0.75,3489,0.0011464603038119805,0.75,0.25
AL,36206,2,1,1,2,2,1.0,3489,0.0005732301519059903,0.5,0.5
AL,36207,44,36,8,27,44,0.6136363636363636,3489,0.012611063341931785,0.8181818181818182,0.18181818181818182
AL,36251,2,1,1,2,2,1.0,3489,0.0005732301519059903,0.5,0.5
AL,36265,5,3,2,5,5,1.0,3489,0.0014330753797649756,0.6,0.4
AL,36268,1,0,1,1,1,1.0,3489,0.00028661507595299513,0.0,1.0
AL,36272,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36274,3,1,2,3,3,1.0,3489,0.0008598452278589854,0.3333333333333333,0.6666666666666666
AL,36278,1,0,1,1,1,1.0,3489,0.00028661507595299513,0.0,1.0
AL,36280,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36301,104,90,14,36,104,0.34615384615384615,3489,0.029807967899111495,0.8653846153846154,0.1346153846153846
AL,36303,36,32,4,18,36,0.5,3489,0.010318142734307825,0.8888888888888888,0.1111111111111111
AL,36305,71,57,14,30,71,0.4225352112676056,3489,0.020349670392662653,0.8028169014084507,0.19718309859154928
AL,36310,2,2,0,1,2,0.5,3489,0.0005732301519059903,1.0,0.0
AL,36311,1,0,1,1,1,1.0,3489,0.00028661507595299513,0.0,1.0
AL,36312,1,0,1,1,1,1.0,3489,0.00028661507595299513,0.0,1.0
AL,36320,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36323,3,1,2,3,3,1.0,3489,0.0008598452278589854,0.3333333333333333,0.6666666666666666
AL,36330,15,10,5,13,15,0.8666666666666667,3489,0.004299226139294927,0.6666666666666666,0.3333333333333333
AL,36340,3,3,0,1,3,0.3333333333333333,3489,0.0008598452278589854,1.0,0.0
AL,36344,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36345,3,2,1,2,3,0.6666666666666666,3489,0.0008598452278589854,0.6666666666666666,0.3333333333333333
AL,36352,1,0,1,1,1,1.0,3489,0.00028661507595299513,0.0,1.0
AL,36360,15,7,8,12,15,0.8,3489,0.004299226139294927,0.4666666666666667,0.5333333333333333
AL,36362,23,22,1,18,23,0.782608695652174,3489,0.006592146746918888,0.9565217391304348,0.043478260869565216
AL,36363,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36375,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36401,2,0,2,2,2,1.0,3489,0.0005732301519059903,0.0,1.0
AL,36420,14,8,6,10,14,0.7142857142857143,3489,0.004012611063341932,0.5714285714285714,0.42857142857142855
AL,36426,8,6,2,6,8,0.75,3489,0.002292920607623961,0.75,0.25
AL,36441,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36442,2,2,0,2,2,1.0,3489,0.0005732301519059903,1.0,0.0
AL,36445,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36451,2,2,0,2,2,1.0,3489,0.0005732301519059903,1.0,0.0
AL,36460,9,6,3,6,9,0.6666666666666666,3489,0.0025795356835769563,0.6666666666666666,0.3333333333333333
AL,36467,12,8,4,10,12,0.8333333333333334,3489,0.0034393809114359416,0.6666666666666666,0.3333333333333333
AL,36502,11,6,5,8,11,0.7272727272727273,3489,0.0031527658354829464,0.5454545454545454,0.45454545454545453
AL,36507,7,5,2,7,7,1.0,3489,0.002006305531670966,0.7142857142857143,0.2857142857142857
AL,36518,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36522,1,0,1,1,1,1.0,3489,0.00028661507595299513,0.0,1.0
AL,36524,1,0,1,1,1,1.0,3489,0.00028661507595299513,0.0,1.0
AL,36526,28,23,5,18,28,0.6428571428571429,3489,0.008025222126683863,0.8214285714285714,0.17857142857142858
AL,36527,2,2,0,2,2,1.0,3489,0.0005732301519059903,1.0,0.0
AL,36530,4,4,0,3,4,0.75,3489,0.0011464603038119805,1.0,0.0
AL,36532,60,53,7,26,60,0.43333333333333335,3489,0.017196904557179708,0.8833333333333333,0.11666666666666667
AL,36535,32,24,8,21,32,0.65625,3489,0.009171682430495844,0.75,0.25
AL,36541,2,2,0,2,2,1.0,3489,0.0005732301519059903,1.0,0.0
AL,36542,4,4,0,2,4,0.5,3489,0.0011464603038119805,1.0,0.0
AL,36545,8,7,1,5,8,0.625,3489,0.002292920607623961,0.875,0.125
AL,36549,2,1,1,2,2,1.0,3489,0.0005732301519059903,0.5,0.5
AL,36551,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36553,1,0,1,1,1,1.0,3489,0.00028661507595299513,0.0,1.0
AL,36555,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36561,3,2,1,2,3,0.6666666666666666,3489,0.0008598452278589854,0.6666666666666666,0.3333333333333333
AL,36567,2,2,0,1,2,0.5,3489,0.0005732301519059903,1.0,0.0
AL,36571,5,4,1,4,5,0.8,3489,0.0014330753797649756,0.8,0.2
AL,36575,2,2,0,2,2,1.0,3489,0.0005732301519059903,1.0,0.0
AL,36582,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36602,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36603,11,8,3,8,11,0.7272727272727273,3489,0.0031527658354829464,0.7272727272727273,0.2727272727272727
AL,36604,28,27,1,19,28,0.6785714285714286,3489,0.008025222126683863,0.9642857142857143,0.03571428571428571
AL,36605,2,2,0,2,2,1.0,3489,0.0005732301519059903,1.0,0.0
AL,36606,21,17,4,13,21,0.6190476190476191,3489,0.0060189165950128975,0.8095238095238095,0.19047619047619047
AL,36607,59,51,8,25,59,0.423728813559322,3489,0.016910289481226713,0.864406779661017,0.13559322033898305
AL,36608,154,133,21,58,154,0.37662337662337664,3489,0.04413872169676125,0.8636363636363636,0.13636363636363635
AL,36609,29,23,6,24,29,0.8275862068965517,3489,0.00831183720263686,0.7931034482758621,0.20689655172413793
AL,36615,3,3,0,2,3,0.6666666666666666,3489,0.0008598452278589854,1.0,0.0
AL,36617,21,21,0,14,21,0.6666666666666666,3489,0.0060189165950128975,1.0,0.0
AL,36619,4,2,2,4,4,1.0,3489,0.0011464603038119805,0.5,0.5
AL,36688,5,5,0,4,5,0.8,3489,0.0014330753797649756,1.0,0.0
AL,36693,12,12,0,8,12,0.6666666666666666,3489,0.0034393809114359416,1.0,0.0
AL,36695,21,18,3,14,21,0.6666666666666666,3489,0.0060189165950128975,0.8571428571428571,0.14285714285714285
AL,36701,17,14,3,11,17,0.6470588235294118,3489,0.004872456291200917,0.8235294117647058,0.17647058823529413
AL,36703,1,0,1,1,1,1.0,3489,0.00028661507595299513,0.0,1.0
AL,36726,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36732,9,3,6,8,9,0.8888888888888888,3489,0.0025795356835769563,0.3333333333333333,0.6666666666666666
AL,36744,3,0,3,3,3,1.0,3489,0.0008598452278589854,0.0,1.0
AL,36750,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36752,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36784,4,3,1,3,4,0.75,3489,0.0011464603038119805,0.75,0.25
AL,36801,49,45,4,25,49,0.5102040816326531,3489,0.01404413872169676,0.9183673469387755,0.08163265306122448
AL,36804,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36830,14,13,1,11,14,0.7857142857142857,3489,0.004012611063341932,0.9285714285714286,0.07142857142857142
AL,36832,3,3,0,3,3,1.0,3489,0.0008598452278589854,1.0,0.0
AL,36849,6,6,0,3,6,0.5,3489,0.0017196904557179708,1.0,0.0
AL,36853,3,3,0,3,3,1.0,3489,0.0008598452278589854,1.0,0.0
AL,36854,10,7,3,7,10,0.7,3489,0.002866150759529951,0.7,0.3
AL,36861,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36862,1,0,1,1,1,1.0,3489,0.00028661507595299513,0.0,1.0
AL,36867,13,9,4,11,13,0.8461538461538461,3489,0.003725995987388937,0.6923076923076923,0.3076923076923077
AL,36875,1,0,1,1,1,1.0,3489,0.00028661507595299513,0.0,1.0
AL,36904,2,1,1,2,2,1.0,3489,0.0005732301519059903,0.5,0.5
AL,36908,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36921,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,36925,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AL,92310,1,1,0,1,1,1.0,3489,0.00028661507595299513,1.0,0.0
AP,95205,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96205,28,28,0,14,28,0.5,163,0.17177914110429449,1.0,0.0
AP,96218,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96224,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96258,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96266,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96271,4,4,0,4,4,1.0,163,0.024539877300613498,1.0,0.0
AP,96273,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96278,3,3,0,3,3,1.0,163,0.018404907975460124,1.0,0.0
AP,96306,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96310,4,4,0,4,4,1.0,163,0.024539877300613498,1.0,0.0
AP,96319,3,2,1,3,3,1.0,163,0.018404907975460124,0.6666666666666666,0.3333333333333333
AP,96322,3,3,0,3,3,1.0,163,0.018404907975460124,1.0,0.0
AP,96326,3,3,0,3,3,1.0,163,0.018404907975460124,1.0,0.0
AP,96328,3,2,1,3,3,1.0,163,0.018404907975460124,0.6666666666666666,0.3333333333333333
AP,96338,3,3,0,3,3,1.0,163,0.018404907975460124,1.0,0.0
AP,96343,3,3,0,3,3,1.0,163,0.018404907975460124,1.0,0.0
AP,96350,26,25,1,21,26,0.8076923076923077,163,0.15950920245398773,0.9615384615384616,0.038461538461538464
AP,96362,28,28,0,20,28,0.7142857142857143,163,0.17177914110429449,1.0,0.0
AP,96367,8,8,0,5,8,0.625,163,0.049079754601226995,1.0,0.0
AP,96368,8,8,0,7,8,0.875,163,0.049079754601226995,1.0,0.0
AP,96379,4,4,0,4,4,1.0,163,0.024539877300613498,1.0,0.0
AP,96530,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96538,8,8,0,8,8,1.0,163,0.049079754601226995,1.0,0.0
AP,96540,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96555,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96595,3,3,0,3,3,1.0,163,0.018404907975460124,1.0,0.0
AP,96604,4,4,0,3,4,0.75,163,0.024539877300613498,1.0,0.0
AP,96612,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96615,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96616,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96624,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96674,1,1,0,1,1,1.0,163,0.006134969325153374,1.0,0.0
AP,96698,2,2,0,1,2,0.5,163,0.012269938650306749,1.0,0.0
APO,09180,1,1,0,1,1,1.0,1,1.0,1.0,0.0
APO AE,09094,1,1,0,1,1,1.0,1,1.0,1.0,0.0
APO EUROPE,09042,1,1,0,1,1,1.0,1,1.0,1.0,0.0
AR,71601,8,7,1,5,8,0.625,2623,0.0030499428135722455,0.875,0.125
AR,71602,4,3,1,4,4,1.0,2623,0.0015249714067861228,0.75,0.25
AR,71603,59,39,20,32,59,0.5423728813559322,2623,0.02249332825009531,0.6610169491525424,0.3389830508474576
AR,71635,27,16,11,16,27,0.5925925925925926,2623,0.010293556995806329,0.5925925925925926,0.4074074074074074
AR,71639,3,1,2,3,3,1.0,2623,0.001143728555089592,0.3333333333333333,0.6666666666666666
AR,71640,5,3,2,5,5,1.0,2623,0.0019062142584826535,0.6,0.4
AR,71646,3,1,2,3,3,1.0,2623,0.001143728555089592,0.3333333333333333,0.6666666666666666
AR,71653,6,5,1,6,6,1.0,2623,0.002287457110179184,0.8333333333333334,0.16666666666666666
AR,71654,12,7,5,8,12,0.6666666666666666,2623,0.004574914220358368,0.5833333333333334,0.4166666666666667
AR,71655,12,8,4,8,12,0.6666666666666666,2623,0.004574914220358368,0.6666666666666666,0.3333333333333333
AR,71667,2,2,0,2,2,1.0,2623,0.0007624857033930614,1.0,0.0
AR,71671,6,5,1,5,6,0.8333333333333334,2623,0.002287457110179184,0.8333333333333334,0.16666666666666666
AR,71701,7,4,3,7,7,1.0,2623,0.002668699961875715,0.5714285714285714,0.42857142857142855
AR,71730,30,18,12,21,30,0.7,2623,0.011437285550895921,0.6,0.4
AR,71742,5,1,4,5,5,1.0,2623,0.0019062142584826535,0.2,0.8
AR,71744,3,1,2,2,3,0.6666666666666666,2623,0.001143728555089592,0.3333333333333333,0.6666666666666666
AR,71753,24,16,8,15,24,0.625,2623,0.009149828440716736,0.6666666666666666,0.3333333333333333
AR,71762,2,2,0,1,2,0.5,2623,0.0007624857033930614,1.0,0.0
AR,71763,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,71764,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,71765,2,1,1,2,2,1.0,2623,0.0007624857033930614,0.5,0.5
AR,71801,16,8,8,14,16,0.875,2623,0.006099885627144491,0.5,0.5
AR,71822,5,1,4,4,5,0.8,2623,0.0019062142584826535,0.2,0.8
AR,71832,7,7,0,5,7,0.7142857142857143,2623,0.002668699961875715,1.0,0.0
AR,71845,2,1,1,1,2,0.5,2623,0.0007624857033930614,0.5,0.5
AR,71852,14,9,5,8,14,0.5714285714285714,2623,0.00533739992375143,0.6428571428571429,0.35714285714285715
AR,71853,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,71854,35,22,13,24,35,0.6857142857142857,2623,0.013343499809378575,0.6285714285714286,0.37142857142857144
AR,71857,6,4,2,5,6,0.8333333333333334,2623,0.002287457110179184,0.6666666666666666,0.3333333333333333
AR,71860,2,1,1,2,2,1.0,2623,0.0007624857033930614,0.5,0.5
AR,71901,35,33,2,24,35,0.6857142857142857,2623,0.013343499809378575,0.9428571428571428,0.05714285714285714
AR,71909,9,6,3,6,9,0.6666666666666666,2623,0.003431185665268776,0.6666666666666666,0.3333333333333333
AR,71910,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,71913,118,104,14,55,118,0.4661016949152542,2623,0.04498665650019062,0.8813559322033898,0.11864406779661017
AR,71921,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,71923,11,10,1,9,11,0.8181818181818182,2623,0.0041936713686618375,0.9090909090909091,0.09090909090909091
AR,71943,3,1,2,3,3,1.0,2623,0.001143728555089592,0.3333333333333333,0.6666666666666666
AR,71953,11,7,4,10,11,0.9090909090909091,2623,0.0041936713686618375,0.6363636363636364,0.36363636363636365
AR,71957,3,1,2,3,3,1.0,2623,0.001143728555089592,0.3333333333333333,0.6666666666666666
AR,71964,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,71998,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,71999,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72002,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72006,2,1,1,2,2,1.0,2623,0.0007624857033930614,0.5,0.5
AR,72007,2,1,1,1,2,0.5,2623,0.0007624857033930614,0.5,0.5
AR,72010,2,0,2,2,2,1.0,2623,0.0007624857033930614,0.0,1.0
AR,72012,2,2,0,2,2,1.0,2623,0.0007624857033930614,1.0,0.0
AR,72015,45,33,12,22,45,0.4888888888888889,2623,0.01715592832634388,0.7333333333333333,0.26666666666666666
AR,72019,8,7,1,7,8,0.875,2623,0.0030499428135722455,0.875,0.125
AR,72020,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72021,2,1,1,2,2,1.0,2623,0.0007624857033930614,0.5,0.5
AR,72022,5,5,0,4,5,0.8,2623,0.0019062142584826535,1.0,0.0
AR,72023,18,16,2,12,18,0.6666666666666666,2623,0.006862371330537552,0.8888888888888888,0.1111111111111111
AR,72024,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72031,7,5,2,6,7,0.8571428571428571,2623,0.002668699961875715,0.7142857142857143,0.2857142857142857
AR,72032,22,16,6,15,22,0.6818181818181818,2623,0.008387342737323675,0.7272727272727273,0.2727272727272727
AR,72034,61,46,15,26,61,0.4262295081967213,2623,0.023255813953488372,0.7540983606557377,0.2459016393442623
AR,72035,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72036,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72040,2,0,2,2,2,1.0,2623,0.0007624857033930614,0.0,1.0
AR,72042,4,0,4,4,4,1.0,2623,0.0015249714067861228,0.0,1.0
AR,72046,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72064,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72065,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72067,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72076,30,20,10,14,30,0.4666666666666667,2623,0.011437285550895921,0.6666666666666666,0.3333333333333333
AR,72081,2,0,2,2,2,1.0,2623,0.0007624857033930614,0.0,1.0
AR,72082,2,0,2,1,2,0.5,2623,0.0007624857033930614,0.0,1.0
AR,72086,5,2,3,5,5,1.0,2623,0.0019062142584826535,0.4,0.6
AR,72088,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72099,11,10,1,10,11,0.9090909090909091,2623,0.0041936713686618375,0.9090909090909091,0.09090909090909091
AR,72101,3,1,2,3,3,1.0,2623,0.001143728555089592,0.3333333333333333,0.6666666666666666
AR,72104,6,5,1,6,6,1.0,2623,0.002287457110179184,0.8333333333333334,0.16666666666666666
AR,72106,2,1,1,2,2,1.0,2623,0.0007624857033930614,0.5,0.5
AR,72110,10,2,8,9,10,0.9,2623,0.003812428516965307,0.2,0.8
AR,72112,10,8,2,7,10,0.7,2623,0.003812428516965307,0.8,0.2
AR,72113,9,4,5,8,9,0.8888888888888888,2623,0.003431185665268776,0.4444444444444444,0.5555555555555556
AR,72114,24,20,4,18,24,0.75,2623,0.009149828440716736,0.8333333333333334,0.16666666666666666
AR,72116,19,15,4,15,19,0.7894736842105263,2623,0.0072436141822340835,0.7894736842105263,0.21052631578947367
AR,72117,42,36,6,23,42,0.5476190476190477,2623,0.016012199771254287,0.8571428571428571,0.14285714285714285
AR,72118,12,8,4,12,12,1.0,2623,0.004574914220358368,0.6666666666666666,0.3333333333333333
AR,72120,14,12,2,13,14,0.9285714285714286,2623,0.00533739992375143,0.8571428571428571,0.14285714285714285
AR,72131,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72132,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72135,2,1,1,1,2,0.5,2623,0.0007624857033930614,0.5,0.5
AR,72142,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72143,69,52,17,32,69,0.463768115942029,2623,0.026305756767060616,0.7536231884057971,0.2463768115942029
AR,72149,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72150,6,3,3,6,6,1.0,2623,0.002287457110179184,0.5,0.5
AR,72157,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72160,11,10,1,5,11,0.45454545454545453,2623,0.0041936713686618375,0.9090909090909091,0.09090909090909091
AR,72173,3,1,2,3,3,1.0,2623,0.001143728555089592,0.3333333333333333,0.6666666666666666
AR,72201,6,2,4,5,6,0.8333333333333334,2623,0.002287457110179184,0.3333333333333333,0.6666666666666666
AR,72202,17,16,1,15,17,0.8823529411764706,2623,0.006481128478841022,0.9411764705882353,0.058823529411764705
AR,72204,29,25,4,18,29,0.6206896551724138,2623,0.01105604269919939,0.8620689655172413,0.13793103448275862
AR,72205,254,219,35,88,254,0.3464566929133858,2623,0.0968356843309188,0.8622047244094488,0.1377952755905512
AR,72206,3,2,1,3,3,1.0,2623,0.001143728555089592,0.6666666666666666,0.3333333333333333
AR,72207,14,10,4,13,14,0.9285714285714286,2623,0.00533739992375143,0.7142857142857143,0.2857142857142857
AR,72209,7,5,2,5,7,0.7142857142857143,2623,0.002668699961875715,0.7142857142857143,0.2857142857142857
AR,72210,3,1,2,3,3,1.0,2623,0.001143728555089592,0.3333333333333333,0.6666666666666666
AR,72211,50,41,9,32,50,0.64,2623,0.019062142584826535,0.82,0.18
AR,72212,18,14,4,15,18,0.8333333333333334,2623,0.006862371330537552,0.7777777777777778,0.2222222222222222
AR,72223,20,17,3,13,20,0.65,2623,0.007624857033930614,0.85,0.15
AR,72227,5,4,1,4,5,0.8,2623,0.0019062142584826535,0.8,0.2
AR,72301,19,14,5,12,19,0.631578947368421,2623,0.0072436141822340835,0.7368421052631579,0.2631578947368421
AR,72315,16,7,9,12,16,0.75,2623,0.006099885627144491,0.4375,0.5625
AR,72335,6,5,1,5,6,0.8333333333333334,2623,0.002287457110179184,0.8333333333333334,0.16666666666666666
AR,72342,7,5,2,5,7,0.7142857142857143,2623,0.002668699961875715,0.7142857142857143,0.2857142857142857
AR,72364,4,2,2,4,4,1.0,2623,0.0015249714067861228,0.5,0.5
AR,72365,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72370,7,5,2,7,7,1.0,2623,0.002668699961875715,0.7142857142857143,0.2857142857142857
AR,72373,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72390,3,3,0,1,3,0.3333333333333333,2623,0.001143728555089592,1.0,0.0
AR,72396,9,6,3,9,9,1.0,2623,0.003431185665268776,0.6666666666666666,0.3333333333333333
AR,72401,136,106,30,62,136,0.45588235294117646,2623,0.05184902783072817,0.7794117647058824,0.22058823529411764
AR,72404,12,12,0,9,12,0.75,2623,0.004574914220358368,1.0,0.0
AR,72405,2,2,0,2,2,1.0,2623,0.0007624857033930614,1.0,0.0
AR,72417,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72422,2,2,0,2,2,1.0,2623,0.0007624857033930614,1.0,0.0
AR,72433,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72437,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72442,2,1,1,2,2,1.0,2623,0.0007624857033930614,0.5,0.5
AR,72443,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72450,25,18,7,17,25,0.68,2623,0.009531071292413268,0.72,0.28
AR,72454,3,1,2,3,3,1.0,2623,0.001143728555089592,0.3333333333333333,0.6666666666666666
AR,72455,9,6,3,8,9,0.8888888888888888,2623,0.003431185665268776,0.6666666666666666,0.3333333333333333
AR,72457,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72469,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72471,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72472,2,2,0,2,2,1.0,2623,0.0007624857033930614,1.0,0.0
AR,72473,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72476,5,3,2,4,5,0.8,2623,0.0019062142584826535,0.6,0.4
AR,72501,33,20,13,20,33,0.6060606060606061,2623,0.012581014105985514,0.6060606060606061,0.3939393939393939
AR,72503,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72513,4,3,1,2,4,0.5,2623,0.0015249714067861228,0.75,0.25
AR,72519,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72521,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72529,4,3,1,4,4,1.0,2623,0.0015249714067861228,0.75,0.25
AR,72530,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72543,13,11,2,9,13,0.6923076923076923,2623,0.004956157072054899,0.8461538461538461,0.15384615384615385
AR,72554,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72556,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72560,11,10,1,10,11,0.9090909090909091,2623,0.0041936713686618375,0.9090909090909091,0.09090909090909091
AR,72562,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72568,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72576,6,4,2,5,6,0.8333333333333334,2623,0.002287457110179184,0.6666666666666666,0.3333333333333333
AR,72601,44,32,12,23,44,0.5227272727272727,2623,0.01677468547464735,0.7272727272727273,0.2727272727272727
AR,72616,4,3,1,3,4,0.75,2623,0.0015249714067861228,0.75,0.25
AR,72626,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72628,2,2,0,2,2,1.0,2623,0.0007624857033930614,1.0,0.0
AR,72632,7,5,2,6,7,0.8571428571428571,2623,0.002668699961875715,0.7142857142857143,0.2857142857142857
AR,72635,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72641,2,2,0,2,2,1.0,2623,0.0007624857033930614,1.0,0.0
AR,72650,6,5,1,5,6,0.8333333333333334,2623,0.002287457110179184,0.8333333333333334,0.16666666666666666
AR,72653,53,39,14,32,53,0.6037735849056604,2623,0.020205871139916128,0.7358490566037735,0.2641509433962264
AR,72654,1,0,1,1,1,1.0,2623,0.0003812428516965307,0.0,1.0
AR,72675,1,1,0,1,1,1.0,2623,0.0003812428516965307,1.0,0.0
AR,72701,17,14,3,12,17,0.7058823529411765,2623,0.006481128478841022,0.8235294117647058,0.17647058823529413
AR,72703,127,105,22,58,127,0.4566929133858268,2623,0.0484178421654594,0.8267716535433071,0.1732283464566929
AR,72704,5,5,0,5,5,1.0,2623,0.0019062142584826535,1.0,0.0
