ZIP_CLEAN,population
08248,134
08251,10360
08260,12913
08270,8239
08302,47003
08310,1236
08311,1656
08312,8395
08314,503
08316,78
08317,1292
08318,12149
08319,1269
08320,1065
08321,153
08322,10391
08323,736
08324,216
08326,1430
08327,3505
08328,1554
08329,219
08330,30009
08332,35214
08340,876
08341,2002
08343,4438
08344,5296
08345,801
08346,444
08348,191
08349,2400
08350,859
08352,224
08353,283
08360,44276
08361,18375
08401,38744
08402,5260
08403,1012
08406,8962
08501,6297
08502,12081
08505,18913
08510,5383
08511,885
08512,12511
08514,5270
08515,8167
08518,5830
08520,29321
08525,4567
08527,58366
08528,331
08530,8146
08533,6892
08534,13174
08535,4971
08536,20558
08540,49499
08542,2415
08544,4548
08550,20876
08551,5950
08553,814
08554,3661
08555,1059
08558,7236
08559,4608
08560,3334
08561,381
08562,4301
08608,1118
08609,13000
08610,33387
08611,32786
08618,37162
08619,23512
08620,11949
08628,9479
08629,13015
08638,23373
08640,8034
08641,4491
08648,31142
08690,18996
08691,16924
08701,136784
08720,774
08721,22464
08722,11002
08723,32033
08724,41573
08730,4960
08731,21136
08732,1552
08733,2864
08734,8028
08735,3435
08736,13056
08738,1371
08740,1768
08741,2769
08742,25558
08750,3624
08751,3625
08752,2254
08753,64788
08755,29266
08757,35652
08758,8010
08759,34290
08801,7391
08802,4604
08804,3066
08805,14153
08807,38438
08809,6838
08810,8241
08812,14177
08816,48965
08817,47924
08820,39392
08821,375
08822,32002
08823,8873
08824,13866
08825,4639
08826,5255
08827,4139
08828,2317
08829,3584
08830,19151
08831,54608
08832,2793
08833,8772
08835,10870
08836,4326
08837,19954
08840,17934
08844,43708
08846,14518
08848,8376
08850,8442
08852,17333
08853,5415
08854,60405
08857,40409
08858,0
08859,24284
08861,58264
08863,13052
08865,31078
08867,5411
08869,8192
08872,20040
08873,55862
08876,22902
08879,23263
08880,4833
08882,16007
08884,8133
08886,6493
08887,1377
08889,10539
08890,38
08901,56766
08902,43146
08904,14981
10001,29079
10002,75517
10003,53825
10004,3875
10005,9238
10006,4475
10007,7802
10009,58341
10010,31905
10011,49344
10012,21846
10013,28215
10014,29772
10016,54297
10017,14985
10018,8764
10019,44276
10020,0
10021,39479
10022,34340
10023,67468
10024,62576
10025,93223
10026,37113
10027,65068
10028,45679
10029,74848
10030,30781
10031,60305
10032,55579
10033,53611
10034,39037
10035,39082
10036,30589
10037,18333
10038,23342
10039,30512
10040,41581
10044,11998
10065,31047
10069,6669
10075,23865
10103,0
10110,0
10111,0
10112,0
10115,0
10119,0
10128,59000
10152,0
10153,0
10154,0
10162,1769
10165,0
10167,0
10168,0
10169,0
10170,0
10171,0
10172,0
10173,0
10174,0
10177,0
10199,0
10271,0
10278,0
10279,181
10280,8668
10282,5960
10301,39799
10302,19693
10303,25993
10304,45843
10305,41714
10306,57249
10307,14821
10308,29996
10309,34918
10310,25824
10311,0
10312,63345
10314,93539
10451,48975
10452,76745
10453,78270
10454,40368
10455,42940
10456,86958
10457,79375
10458,78741
10459,49753
10460,61101
10461,50900
10462,75452
10463,69373
10464,4273
10465,46457
10466,74061
10467,96304
10468,79825
10469,69855
10470,15558
10471,23400
10472,63820
10473,59778
10474,11188
10475,42771
10501,1426
10502,5875
10503,127
10504,7853
10505,1295
10506,6246
10507,6044
10509,20055
10510,10027
10511,2296
10512,24238
10514,12227
10516,5607
10517,551
10518,789
10519,188
10520,12208
10522,11464
10523,9773
10524,4298
10526,2040
10527,587
10528,13822
10530,13955
10532,5253
10533,7337
10535,323
10536,11010
10537,2418
10538,17709
10540,114
10541,26137
10542,0
10543,21022
10545,182
10546,1229
10547,7361
10548,4302
10549,15858
10550,40072
10552,21499
10553,10815
10560,4914
10562,33700
10566,25484
10567,20260
10570,13391
10573,40982
10576,4904
10577,5901
10578,1851
10579,8825
10580,18073
10583,40612
10588,3081
10589,7266
10590,7314
10591,23663
10594,5512
10595,7180
10596,657
10597,652
10598,28894
10601,10860
10603,19201
10604,12192
10605,19371
10606,17556
10607,6222
10701,70054
10703,22135
10704,31844
10705,40390
10706,9119
10707,9755
10708,21946
10709,10274
10710,25684
10801,41984
10803,13096
10804,15228
10805,21230
10901,26224
10910,0
10911,18
10913,5333
10914,691
10915,0
10916,4531
10917,1575
10918,11937
10919,1383
10920,8493
10921,4358
10922,1072
10923,9188
10924,13612
10925,4440
10926,3741
10927,12273
10928,5273
10930,10342
10931,1170
10932,14
10933,312
10940,53099
10941,14761
10950,65391
10952,47169
10953,0
10954,27474
10956,31420
10958,2717
10960,15277
10962,4921
10963,3940
10964,1395
10965,15526
10968,2406
10969,1333
10970,11636
10973,2300
10974,3324
10975,254
10976,2215
10977,71465
10979,84
10980,13793
10983,5489
10984,2760
10985,18
10986,1402
10987,4041
10988,684
10989,8410
10990,20370
10992,10412
10993,4230
10994,5925
10996,6549
10998,3676
11001,25714
11003,44716
11004,14296
11005,2195
11010,25618
11020,5986
11021,19474
11023,9824
11024,8821
11030,17703
11040,42344
11042,232
11050,32657
11096,9897
11101,39007
11102,28349
11103,35357
11104,26825
11105,38507
11106,40657
11109,7388
11201,69251
11203,76853
11204,81368
11205,50205
11206,89231
11207,93445
11208,106901
11209,70756
11210,60398
11211,65691
11212,87946
11213,69630
11214,88994
11215,70922
11216,59913
11217,42569
11218,71313
11219,94737
11220,90792
11221,90750
11222,41418
11223,78566
11224,48469
11225,56544
11226,100022
11228,42325
11229,79802
11230,88252
11231,39704
11232,26681
11233,82711
11234,87778
11235,81958
11236,95174
11237,45233
11238,58462
11239,16047
11249,45353
11354,52325
11355,79802
11356,26956
11357,42341
11358,36496
11359,0
11360,19510
11361,30402
11362,18156
11363,7515
11364,36417
11365,43258
11366,12967
11367,42210
11368,107060
11369,33354
11370,28762
11371,0
11372,66995
11373,99433
11374,46128
11375,75320
11377,83545
11378,37828
11379,37378
11385,103865
11411,20501
11412,41350
11413,45072
11414,31090
11415,21379
11416,26660
11417,30091
11418,36304
11419,46938
11420,50060
11421,41937
11422,33085
11423,29105
11424,0
11426,19638
11427,25124
11428,18898
11429,27933
11430,448
11432,63730
11433,37777
11434,67611
11435,58424
11436,21364
11439,2171
11451,0
11501,21590
11507,6581
11509,1747
11510,34814
11514,4421
11516,8733
11518,10390
11520,44873
11530,28041
11542,29020
11545,11963
11547,788
11548,2171
11549,2420
11550,60658
11552,26053
11553,28344
11554,35806
11556,0
11557,8503
11558,8532
11559,9130
11560,6951
11561,38847
11563,22558
11565,8908
11566,35172
11568,4198
11569,996
11570,28162
11572,30627
11575,19430
11576,12796
11577,12771
11579,5037
11580,42644
11581,22652
11590,48243
11596,10378
11598,14316
11691,68704
11692,23247
11693,13066
11694,21430
11697,4123
11701,28174
11702,14002
11703,17205
11704,40285
11705,8256
11706,68648
11709,6744
11710,34459
11713,9236
11714,22475
11715,3796
11716,9750
11718,3185
11719,3300
11720,28669
11721,6620
11722,38443
11724,2956
11725,29050
11726,21940
11727,29393
11729,26647
11730,14376
11731,29891
11732,3546
11733,17403
11735,32778
11738,20246
11739,1191
11740,10699
11741,26356
11742,13194
11743,42423
11746,66883
11747,19826
11749,3581
11751,13152
11752,8990
11753,12729
11754,17660
11755,11953
11756,42553
11757,44571
11758,54741
11762,22447
11763,30235
11764,12530
11765,808
11766,11481
11767,14495
11768,21908
11769,9031
11770,124
11771,10173
11772,45006
11776,23629
11777,9347
11778,12919
11779,38273
11780,15586
11782,14537
11783,21588
11784,25986
11786,6348
11787,34656
11788,17092
11789,7447
11790,19934
11791,25194
11792,8562
11793,31497
11794,1519
11795,25063
11796,3715
11797,9338
11801,41792
11803,30219
11804,4613
11901,32921
11930,689
11931,24
11932,696
11933,6784
11934,8222
11935,2946
11937,21806
11939,1741
11940,5508
11941,2472
11942,5871
11944,4744
11946,17303
11947,248
11948,775
11949,13159
11950,16944
11951,15830
11952,4749
11953,13383
11954,4073
11955,2626
11956,293
11957,1152
11958,864
11959,576
11960,1037
11961,12436
11962,546
11963,8114
11964,2858
11965,421
11967,27266
11968,14263
11970,468
11971,6507
11972,309
11973,42
11975,423
11976,2447
11977,2782
11978,4376
11980,5138
12007,314
12008,610
12009,8068
12010,27339
12015,4084
12017,439
12018,7069
12019,15683
12020,34140
12022,1069
12023,2364
12024,80
12025,5278
12027,4706
12028,1132
12029,1017
12031,224
12032,710
12033,7772
12035,455
12036,335
12037,4045
12040,29
12041,353
12042,286
12043,7883
12045,237
12046,612
12047,23406
12051,5706
12052,1931
12053,4325
12054,16988
12056,1818
12057,1966
12058,1451
12059,1531
12060,1768
12061,9778
12062,1723
12063,745
12064,314
12065,44726
12066,1830
12067,1250
12068,2717
12069,387
12070,2404
12071,221
12072,3019
12074,2833
12075,3147
12076,1316
12077,6733
12078,23087
12082,3
12083,3648
12084,5054
12085,309
12086,1644
12087,1678
12090,5874
12092,1423
12093,1258
12094,2560
12095,12013
12106,1963
12108,396
12110,19969
12115,62
12116,1533
12117,2841
12118,17056
12120,596
12121,2325
12122,3555
12123,4853
12124,182
12125,1147
12130,305
12131,209
12132,129
12134,4093
12136,881
12137,2347
12138,2826
12139,243
12140,1526
12143,5462
12144,21631
12147,508
12148,4121
12149,2176
12150,665
12151,986
12153,751
12154,2875
12155,1812
12156,939
12157,4444
12158,6221
12159,8794
12160,735
12161,41
12164,520
12165,202
12166,1459
12167,2257
12168,1691
12169,407
12170,5225
12172,184
12173,2040
12174,571
12175,725
12176,431
12177,361
12180,54071
12182,14273
12183,2966
12184,7547
12185,1699
12186,6608
12187,739
12188,11414
12189,18205
12190,683
12192,1033
12193,1829
12194,213
12195,155
12196,3848
12197,2275
12198,7337
12202,9500
12203,30080
12204,8423
12205,25912
12206,14592
12207,2097
12208,23936
12209,10754
12210,9725
12211,13800
12222,6494
12226,0
12302,27470
12303,29989
12304,22027
12305,7764
12306,27569
12307,7977
12308,13985
12309,32996
12401,35058
12404,4046
12405,449
12406,609
12407,197
12409,877
12410,379
12411,288
12412,603
12413,3406
12414,10034
12416,129
12417,984
12418,321
12419,1115
12420,435
12421,238
12422,469
12423,1033
12424,242
12427,926
12428,6972
12429,168
12430,1232
12431,1705
12432,654
12433,525
12434,892
12435,181
12436,516
12438,71
12439,380
12440,1577
12441,58
12442,425
12443,3601
12444,519
12446,5232
12448,163
12449,2916
12450,200
12451,849
12452,33
12453,212
12454,368
12455,1859
12456,666
12457,1171
12458,3195
12459,73
12460,161
12461,1426
12463,1531
12464,1071
12465,329
12466,1947
12468,1413
12469,842
12470,651
12471,274
12472,1118
12473,693
12474,891
12475,569
12477,18789
12480,499
12481,1359
12482,601
12483,59
12484,3271
12485,1136
12486,1737
12487,3829
12489,114
12490,0
12491,2017
12492,213
12493,343
12494,876
12495,229
12496,1241
12498,4530
12501,2374
12502,1019
12503,750
12504,1057
12507,279
12508,19519
12512,232
12513,198
12514,3120
12515,1483
12516,1748
12517,270
12518,5728
12520,3088
12521,1874
12522,5074
12523,2132
12524,15079
12525,1710
12526,3427
12527,42
12528,13818
12529,2345
12530,218
12531,2316
12533,26770
12534,17468
12538,14104
12540,9314
12542,5859
12543,3147
12544,54
12545,4389
12546,2710
12547,2808
12548,1039
12549,10896
12550,54996
12553,27300
12561,18531
12563,7456
12564,7910
12565,1575
12566,11718
12567,2498
12569,9766
12570,6324
12571,10168
12572,9168
12574,422
12575,1743
12577,1613
12578,2306
12580,4169
12581,1928
12582,6157
12583,1927
12585,1252
12586,12874
12589,19639
12590,35823
12592,1280
12594,3645
12601,44696
12603,41513
12604,2118
12701,12191
12719,892
12720,434
12721,7590
12722,0
12723,1854
12724,77
12725,318
12726,1169
12729,1307
12732,810
12733,1891
12734,563
12736,149
12737,1817
12738,444
12740,1683
12741,309
12742,132
12743,319
12745,6
12746,598
12747,2036
12748,1616
12749,507
12750,33
12751,1340
12752,301
12754,8525
12758,4061
12759,1835
12760,337
12762,453
12763,615
12764,1827
12765,653
12766,524
12767,180
12768,805
12769,382
12770,241
12771,14345
12775,2661
12776,2046
12777,791
12778,456
12779,2207
12780,2245
12781,138
12783,1357
12784,0
12785,968
12786,553
12787,131
12788,3122
12789,2654
12790,4341
12791,589
12792,171
12801,14689
12803,8915
12804,28175
12808,283
12809,3639
12810,488
12811,177
12812,265
12814,1145
12815,999
12816,4692
12817,2023
12819,292
12820,14
12821,2228
12822,6149
12823,682
12824,1022
12827,3935
12828,9775
12831,17834
12832,6395
12833,5368
12834,6137
12835,2700
12836,473
12837,943
12838,699
12839,13618
12841,87
12842,952
12843,729
12844,207
12845,4389
12846,3007
12847,667
12849,398
12850,2537
12851,304
12852,381
12853,1384
12854,98
12855,198
12856,300
12857,613
12858,167
12859,1629
12860,377
12861,516
12862,149
12863,870
12864,9
12865,3353
12866,39657
12870,1770
12871,3997
12872,0
12873,820
12874,154
12878,768
12883,4781
12884,567
12885,4531
12886,199
12887,4629
12901,32012
12903,1740
12910,1994
12911,44
12912,1860
12913,1128
12914,892
12915,61
12916,2250
12917,1194
12918,2762
12919,2789
12920,2509
12921,2771
12922,33
12923,463
12924,230
12926,2493
12927,308
12928,1805
12929,2882
12930,866
12932,1183
12933,7
12934,1147
12935,1159
12936,693
12937,1340
12939,162
12941,1477
12942,462
12943,293
12944,4043
12945,535
12946,4805
12950,701
12952,226
12953,12842
12955,494
12956,1538
12957,1721
12958,1650
12959,1790
12960,995
12961,92
12962,5131
12964,46
12965,281
12966,2962
12967,1363
12969,253
12970,1022
12972,7063
12973,136
12974,1545
12975,107
12976,196
12977,1186
12978,243
12979,2542
12980,1064
12981,2233
12983,7410
12985,775
12986,5304
12987,188
12989,1012
12992,4129
12993,1730
12996,1937
12997,1280
12998,334
13020,117
13021,37479
13024,1209
13026,1703
13027,35233
13028,913
13029,7594
13030,3611
13031,16076
13032,12964
13033,3660
13034,2088
13035,8191
13036,9079
13037,9519
13039,17184
13040,2683
13041,12094
13042,1884
13044,2884
13045,28388
13051,52
13052,1762
13053,4756
13054,1289
13057,14476
13060,2845
13061,641
13062,241
13063,1644
13065,131
13066,12680
13068,4464
13069,23176
13071,760
13072,811
13073,6246
13074,4471
13076,2521
13077,6567
13078,10564
13080,3282
13081,1094
13082,4177
13083,1861
13084,3764
13087,252
13088,21875
13090,29180
13092,2707
13101,2221
13102,67
13103,239
13104,16504
13108,6144
13110,2374
13111,1660
13112,1827
13113,41
13114,7313
13115,223
13116,3657
13117,211
13118,5514
13119,0
13120,1881
13121,0
13122,1289
13123,35
13124,95
13126,36199
13131,2856
13132,3561
13134,129
13135,6229
13136,377
13138,209
13140,4192
13141,643
13142,6568
13143,2405
13144,1105
13145,1794
13146,2050
13147,1043
13148,10798
13152,7548
13153,510
13154,38
13155,654
13156,2108
13157,547
13158,1377
13159,5297
13160,2321
13162,150
13163,334
13164,2695
13165,9429
13166,5667
13167,2984
13202,6842
13203,17387
13204,19511
13205,18562
13206,16848
13207,12383
13208,22549
13209,12995
13210,19298
13211,6155
13212,20185
13214,8713
13215,14599
13219,15546
13224,8638
13244,8816
13290,0
13301,113
13302,1403
13303,1455
13304,1841
13305,421
13308,4239
13309,5828
13310,731
13312,288
13313,562
13314,145
13315,1239
13316,5924
13317,3970
13318,982
13319,434
13320,2027
13321,815
13322,1059
13323,11014
13324,1714
13325,882
13326,4536
13327,1956
13328,1302
13329,3326
13331,175
13332,2695
13333,40
13334,887
13335,1388
13337,690
13338,1293
13339,6131
13340,7322
13342,263
13343,1543
13345,184
13346,6275
13348,1529
13350,9641
13352,21
13353,54
13354,3124
13355,883
13357,10073
13360,193
13361,666
13363,2290
13364,359
13365,8545
13367,8786
13368,1025
13402,1295
13403,7133
13404,162
13406,491
13407,5125
13408,3422
13409,2123
13410,575
13411,2920
13413,16940
13415,92
13416,2120
13417,3012
13418,186
13420,890
13421,12742
13424,2285
13425,1743
13428,1470
13431,1929
13433,1708
13435,337
13436,107
13437,254
13438,3310
13439,3667
13440,41273
13441,145
13450,251
13452,4850
13454,754
13455,71
13456,4103
13457,38
13459,2034
13460,4286
13461,3046
13464,1154
13468,305
13469,1107
13470,771
13471,2692
13472,277
13473,1060
13475,49
13476,2540
13477,1468
13478,3331
13480,3454
13482,73
13483,405
13484,103
13485,1715
13486,691
13488,130
13489,508
13490,1346
13491,3570
13492,11233
13493,2355
13494,312
13495,1889
13501,40235
13502,33241
13601,37409
13602,2700
13603,13973
13605,5106
13606,2397
13607,2061
13608,1845
13611,265
13612,2940
13613,2733
13614,287
13615,538
13616,1560
13617,12294
13618,1696
13619,10774
13620,2150
13621,683
13622,2100
13623,76
13624,4438
13625,1689
13626,2322
13628,185
13630,1307
13632,128
13633,378
13634,3866
13635,1283
13636,184
13637,5280
13638,172
13639,23
13640,305
13641,69
13642,9018
13643,20
13645,0
13646,2373
13647,159
13648,2236
13649,58
13650,1268
13651,127
13652,1876
13654,2370
13655,3705
13656,2945
13658,2028
13659,371
13660,1953
13661,2043
13662,15737
13664,401
13665,686
13666,236
13667,3460
13668,3313
13669,15615
13670,382
13672,408
13673,1983
13674,154
13675,51
13676,13408
13678,19
13679,1169
13680,1417
13681,941
13682,795
13683,58
13684,1105
13685,2234
13687,421
13690,651
13691,3172
13692,216
13693,315
13694,1232
13695,169
13696,188
13697,1951
13699,2123
13730,2763
13731,1102
13732,7438
13733,5265
13734,2243
13736,1887
13738,22
13739,792
13740,607
13743,2893
13744,1284
13746,2432
13747,0
13748,3722
13750,588
13751,334
13752,913
13753,5629
13754,2793
13755,737
13756,665
13757,1121
13760,42880
13774,230
13775,1839
13776,395
13777,445
13778,5139
13780,842
13782,797
13783,2200
13784,383
13786,440
13787,3120
13788,950
13790,18560
13795,3180
13796,915
13797,2105
13801,1533
13802,1206
13803,3936
13804,266
13806,168
13807,1260
13808,1486
13809,1688
13810,1195
13811,4102
13812,2313
13813,1148
13814,28
13815,12855
13820,22954
13825,2785
13826,68
13827,11713
13830,4826
13832,513
13833,4176
13834,108
13835,1182
13838,4185
13839,1362
13841,394
13842,607
13843,2014
13844,543
13846,259
13847,15
13849,4351
13850,23675
13856,5915
13859,119
13860,266
13861,450
13862,3667
13863,430
13864,1421
13865,5823
13901,19730
13902,6921
13903,17528
13904,9138
13905,28370
14001,9122
14004,11312
14005,1788
14006,9354
14008,1484
14009,5787
14011,7382
14012,2944
14013,1612
14020,22209
14024,1606
14025,3445
14026,561
14027,143
14028,1377
14029,31
14030,2051
14031,9741
14032,10359
14033,1412
14034,2175
14035,69
14036,5745
14037,923
14039,101
14040,1635
14041,204
14042,4207
14043,24799
14047,6072
14048,14949
14051,20333
14052,17501
14054,1359
14055,1300
14056,205
14057,7632
14058,2649
14059,9413
14060,346
14061,101
14062,3220
14063,12722
14065,1769
14066,1004
14067,4063
14068,8504
14069,492
14070,5437
14072,21441
14075,44588
14080,4434
14081,2736
14082,566
14083,20
14085,8439
14086,35659
14091,1402
14092,10318
14094,50526
14098,2968
14101,1984
14102,1894
14103,10836
14105,5113
14108,5301
14109,1341
14111,3125
14112,38
14113,646
14120,44379
14125,3668
14126,301
14127,30783
14129,1228
14130,110
14131,5339
14132,6432
14134,57
14135,109
