STATE_CLEAN,ZIP_CLEAN,provider_count,individual_provider_count,organization_provider_count,unique_specialty_count,providers_with_specialty,specialty_diversity_ratio,state_provider_count,zip_provider_share_of_state,individual_provider_ratio,organization_provider_ratio,population,providers_per_10000,individual_providers_per_10000,organization_providers_per_10000
KS,66048,63,53,10,42,63,0.6666666666666666,3481,0.0180982476299913,0.8412698412698413,0.1587301587301587,35551.0,17.7210205057523,14.90816010801384,2.81286039773846
KS,66049,44,39,5,21,44,0.4772727272727273,3481,0.0126400459638035,0.8863636363636364,0.1136363636363636,31351.0,14.034640043379797,12.439794583904819,1.5948454594749768
KS,66053,2,1,1,2,2,1.0,3481,0.0005745475438092,0.5,0.5,7744.0,2.5826446280991737,1.2913223140495869,1.2913223140495869
KS,66056,2,2,0,2,2,1.0,3481,0.0005745475438092,1.0,0.0,1428.0,14.005602240896359,14.005602240896359,0.0
KS,66060,2,0,2,2,2,1.0,3481,0.0005745475438092,0.0,1.0,1255.0,15.936254980079681,0.0,15.936254980079681
KS,66061,46,39,7,30,46,0.6521739130434783,3481,0.0132145935076127,0.8478260869565217,0.1521739130434782,67510.0,6.8138053621685675,5.776921937490742,1.0368834246778256
KS,66062,29,23,6,19,29,0.6551724137931034,3481,0.0083309393852341,0.7931034482758621,0.2068965517241379,77794.0,3.727793917268684,2.956526210247577,0.771267707021107
KS,66064,6,3,3,5,6,0.8333333333333334,3481,0.0017236426314277,0.5,0.5,5617.0,10.681858643403952,5.340929321701976,5.340929321701976
KS,66066,3,0,3,3,3,1.0,3481,0.0008618213157138,0.0,1.0,2750.0,10.90909090909091,0.0,10.90909090909091
KS,66067,13,7,6,12,13,0.9230769230769232,3481,0.0037345590347601,0.5384615384615384,0.4615384615384615,16146.0,8.051529790660226,4.335439118047813,3.716090672612412
KS,66071,6,2,4,6,6,1.0,3481,0.0017236426314277,0.3333333333333333,0.6666666666666666,12425.0,4.828973843058351,1.6096579476861168,3.2193158953722336
KS,66075,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,2305.0,4.3383947939262475,0.0,4.3383947939262475
KS,66080,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,928.0,10.775862068965518,0.0,10.775862068965518
KS,66083,2,2,0,2,2,1.0,3481,0.0005745475438092,1.0,0.0,12832.0,1.5586034912718205,1.5586034912718205,0.0
KS,66085,3,3,0,3,3,1.0,3481,0.0008618213157138,1.0,0.0,11412.0,2.6288117770767614,2.6288117770767614,0.0
KS,66086,4,3,1,4,4,1.0,3481,0.0011490950876185,0.75,0.25,10935.0,3.657978966620942,2.7434842249657065,0.9144947416552355
KS,66087,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,2035.0,4.914004914004914,4.914004914004914,0.0
KS,66101,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,12463.0,0.8023750300890636,0.8023750300890636,0.0
KS,66102,19,14,5,13,19,0.6842105263157895,3481,0.0054582016661878,0.7368421052631579,0.2631578947368421,30062.0,6.320271439026013,4.657042112966535,1.663229326059477
KS,66103,9,6,3,8,9,0.8888888888888888,3481,0.0025854639471416,0.6666666666666666,0.3333333333333333,12841.0,7.008799937699556,4.672533291799704,2.336266645899852
KS,66106,4,2,2,4,4,1.0,3481,0.0011490950876185,0.5,0.5,23762.0,1.6833599865331201,0.8416799932665601,0.8416799932665601
KS,66109,5,5,0,5,5,1.0,3481,0.0014363688595231,1.0,0.0,27715.0,1.8040772145047808,1.8040772145047808,0.0
KS,66111,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,10449.0,0.9570293808019906,0.9570293808019906,0.0
KS,66112,34,27,7,21,34,0.6176470588235294,3481,0.0097673082447572,0.7941176470588235,0.2058823529411764,12968.0,26.218383713756943,20.820481184454042,5.3979025293028995
KS,66160,55,51,4,39,55,0.7090909090909091,3481,0.0158000574547543,0.9272727272727272,0.0727272727272727,37.0,14864.864864864863,13783.783783783783,1081.081081081081
KS,66202,12,11,1,9,12,0.75,3481,0.0034472852628555,0.9166666666666666,0.0833333333333333,17321.0,6.928006466139368,6.350672593961088,0.5773338721782807
KS,66203,12,11,1,9,12,0.75,3481,0.0034472852628555,0.9166666666666666,0.0833333333333333,19195.0,6.251628028132326,5.730659025787965,0.5209690023443605
KS,66204,77,70,7,32,77,0.4155844155844156,3481,0.0221200804366561,0.9090909090909092,0.0909090909090909,18557.0,41.49377593360996,37.72161448509996,3.7721614485099964
KS,66205,15,13,2,6,15,0.4,3481,0.0043091065785693,0.8666666666666667,0.1333333333333333,13728.0,10.926573426573427,9.46969696969697,1.456876456876457
KS,66206,13,11,2,7,13,0.5384615384615384,3481,0.0037345590347601,0.8461538461538461,0.1538461538461538,12030.0,10.80631753948462,9.14380714879468,1.6625103906899419
KS,66207,11,8,3,8,11,0.7272727272727273,3481,0.0031600114909508,0.7272727272727273,0.2727272727272727,15149.0,7.261205360089774,5.280876625519837,1.9803287345699385
KS,66208,19,16,3,10,19,0.5263157894736842,3481,0.0054582016661878,0.8421052631578947,0.1578947368421052,21754.0,8.734025926266433,7.354969201066471,1.3790567251999633
KS,66209,46,41,5,27,46,0.5869565217391305,3481,0.0132145935076127,0.8913043478260869,0.108695652173913,20201.0,22.771149943072125,20.296024949259934,2.4751249938121873
KS,66210,50,35,15,28,50,0.56,3481,0.0143636885952312,0.7,0.3,20303.0,24.626902428212578,17.238831699748808,7.388070728463774
KS,66211,129,113,16,62,129,0.4806201550387597,3481,0.0370583165756966,0.875968992248062,0.1240310077519379,5550.0,232.43243243243242,203.6036036036036,28.82882882882883
KS,66212,28,22,6,22,28,0.7857142857142857,3481,0.0080436656133295,0.7857142857142857,0.2142857142857142,32804.0,8.535544445799292,6.70649920741373,1.8290452383855629
KS,66213,38,32,6,22,38,0.5789473684210527,3481,0.0109164033323757,0.8421052631578947,0.1578947368421052,30024.0,12.656541433519852,10.658140154543032,1.9984012789768184
KS,66214,24,17,7,18,24,0.75,3481,0.006894570525711,0.7083333333333334,0.2916666666666667,12261.0,19.574259848299487,13.865100725878802,5.709159122420683
KS,66215,67,54,13,31,67,0.4626865671641791,3481,0.0192473427176098,0.8059701492537313,0.1940298507462686,26291.0,25.48400593358944,20.539348065878055,4.944657867711384
KS,66216,11,7,4,8,11,0.7272727272727273,3481,0.0031600114909508,0.6363636363636364,0.3636363636363636,24955.0,4.407934281707073,2.805049088359046,1.6028851933480264
KS,66217,20,15,5,14,20,0.7,3481,0.0057454754380925,0.75,0.25,5302.0,37.72161448509996,28.291210863824972,9.43040362127499
KS,66218,3,2,1,3,3,1.0,3481,0.0008618213157138,0.6666666666666666,0.3333333333333333,8796.0,3.4106412005457027,2.2737608003638017,1.1368804001819008
KS,66219,8,5,3,4,8,0.5,3481,0.002298190175237,0.625,0.375,13410.0,5.965697240865026,3.728560775540641,2.237136465324385
KS,66220,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,8166.0,1.224589762429586,1.224589762429586,0.0
KS,66221,5,4,1,5,5,1.0,3481,0.0014363688595231,0.8,0.2,24835.0,2.01328769881216,1.610630159049728,0.402657539762432
KS,66223,18,16,2,15,18,0.8333333333333334,3481,0.0051709278942832,0.8888888888888888,0.1111111111111111,25050.0,7.18562874251497,6.387225548902196,0.7984031936127745
KS,66224,4,3,1,4,4,1.0,3481,0.0011490950876185,0.75,0.25,12184.0,3.2829940906106367,2.4622455679579773,0.8207485226526592
KS,66226,10,9,1,9,10,0.9,3481,0.0028727377190462,0.9,0.1,16189.0,6.177033788374823,5.55933040953734,0.6177033788374823
KS,66227,8,6,2,7,8,0.875,3481,0.002298190175237,0.75,0.25,8897.0,8.991794987074295,6.743846240305721,2.2479487467685737
KS,66251,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,6.0,1666.6666666666665,1666.6666666666665,0.0
KS,66414,2,2,0,2,2,1.0,3481,0.0005745475438092,1.0,0.0,2349.0,8.514261387824606,8.514261387824606,0.0
KS,66415,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,763.0,13.106159895150721,13.106159895150721,0.0
KS,66424,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,531.0,18.832391713747644,0.0,18.832391713747644
KS,66434,8,5,3,6,8,0.75,3481,0.002298190175237,0.625,0.375,4738.0,16.884761502743775,10.552975939214859,6.331785563528915
KS,66436,10,6,4,7,10,0.7,3481,0.0028727377190462,0.6,0.4,5666.0,17.649135192375574,10.589481115425345,7.059654076950229
KS,66439,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,2585.0,3.8684719535783363,0.0,3.8684719535783363
KS,66441,12,9,3,9,12,0.75,3481,0.0034472852628555,0.75,0.25,25654.0,4.677633117642473,3.508224838231855,1.1694082794106182
KS,66442,21,19,2,18,21,0.8571428571428571,3481,0.0060327492099971,0.9047619047619048,0.0952380952380952,16876.0,12.443707039582838,11.258592083432093,1.1851149561507466
KS,66451,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,1809.0,5.527915975677169,0.0,5.527915975677169
KS,66502,89,67,22,50,89,0.5617977528089888,3481,0.0255673656995116,0.7528089887640449,0.247191011235955,43247.0,20.579462159224917,15.49240409739404,5.087058061830879
KS,66503,17,14,3,13,17,0.7647058823529411,3481,0.0048836541223786,0.8235294117647058,0.1764705882352941,17272.0,9.84251968503937,8.10560444650301,1.7369152385363593
KS,66505,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,,,,
KS,66508,4,1,3,4,4,1.0,3481,0.0011490950876185,0.25,0.75,4020.0,9.950248756218905,2.487562189054726,7.462686567164179
KS,66521,16,9,7,12,16,0.75,3481,0.004596380350474,0.5625,0.4375,1444.0,110.80332409972299,62.32686980609419,48.476454293628805
KS,66523,3,2,1,3,3,1.0,3481,0.0008618213157138,0.6666666666666666,0.3333333333333333,3873.0,7.74593338497289,5.163955589981926,2.581977794990963
KS,66524,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,2371.0,4.217629692113032,0.0,4.217629692113032
KS,66533,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,1609.0,6.215040397762585,0.0,6.215040397762585
KS,66534,4,2,2,2,4,0.5,3481,0.0011490950876185,0.5,0.5,3720.0,10.75268817204301,5.376344086021505,5.376344086021505
KS,66536,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,4103.0,2.4372410431391667,2.4372410431391667,0.0
KS,66538,16,10,6,13,16,0.8125,3481,0.004596380350474,0.625,0.375,3577.0,44.730220855465475,27.956388034665924,16.77383282079955
KS,66539,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,2723.0,3.672420124862284,0.0,3.672420124862284
KS,66547,6,2,4,6,6,1.0,3481,0.0017236426314277,0.3333333333333333,0.6666666666666666,8387.0,7.153928699177298,2.384642899725766,4.769285799451532
KS,66603,3,3,0,2,3,0.6666666666666666,3481,0.0008618213157138,1.0,0.0,1304.0,23.006134969325156,23.006134969325156,0.0
KS,66604,46,39,7,21,46,0.4565217391304347,3481,0.0132145935076127,0.8478260869565217,0.1521739130434782,22876.0,20.108410561286938,17.0484350410911,3.059975520195838
KS,66605,3,3,0,3,3,1.0,3481,0.0008618213157138,1.0,0.0,20592.0,1.456876456876457,1.456876456876457,0.0
KS,66606,114,104,10,55,114,0.4824561403508772,3481,0.0327492099971272,0.912280701754386,0.087719298245614,10177.0,112.0172938980053,102.19121548589958,9.82607841210573
KS,66607,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,9873.0,1.0128633647320977,0.0,1.0128633647320977
KS,66608,5,3,2,3,5,0.6,3481,0.0014363688595231,0.6,0.4,4789.0,10.440593025683858,6.264355815410315,4.176237210273544
KS,66609,2,1,1,2,2,1.0,3481,0.0005745475438092,0.5,0.5,7912.0,2.527805864509606,1.263902932254803,1.263902932254803
KS,66610,3,2,1,3,3,1.0,3481,0.0008618213157138,0.6666666666666666,0.3333333333333333,9728.0,3.083881578947368,2.0559210526315788,1.0279605263157894
KS,66611,16,12,4,10,16,0.625,3481,0.004596380350474,0.75,0.25,9912.0,16.142050040355123,12.106537530266344,4.035512510088781
KS,66612,2,2,0,2,2,1.0,3481,0.0005745475438092,1.0,0.0,1994.0,10.030090270812437,10.030090270812437,0.0
KS,66614,46,33,13,31,46,0.6739130434782609,3481,0.0132145935076127,0.717391304347826,0.2826086956521739,32586.0,14.116491744921131,10.12704842570429,3.989443319216842
KS,66615,15,12,3,8,15,0.5333333333333333,3481,0.0043091065785693,0.8,0.2,3144.0,47.70992366412214,38.167938931297705,9.541984732824426
KS,66617,3,3,0,2,3,0.6666666666666666,3481,0.0008618213157138,1.0,0.0,8748.0,3.429355281207133,3.429355281207133,0.0
KS,66618,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,10113.0,0.9888262632255513,0.9888262632255513,0.0
KS,66622,40,40,0,26,40,0.65,3481,0.011490950876185,1.0,0.0,80.0,5000.0,5000.0,0.0
KS,66701,15,10,5,9,15,0.6,3481,0.0043091065785693,0.6666666666666666,0.3333333333333333,11075.0,13.544018058690744,9.029345372460496,4.514672686230248
KS,66713,2,1,1,2,2,1.0,3481,0.0005745475438092,0.5,0.5,5560.0,3.5971223021582737,1.7985611510791368,1.7985611510791368
KS,66720,13,10,3,13,13,1.0,3481,0.0037345590347601,0.7692307692307693,0.2307692307692307,10913.0,11.912398057362777,9.163383121048291,2.7490149363144876
KS,66725,5,3,2,4,5,0.8,3481,0.0014363688595231,0.6,0.4,5102.0,9.800078400627205,5.880047040376323,3.920031360250882
KS,66733,2,0,2,2,2,1.0,3481,0.0005745475438092,0.0,1.0,1966.0,10.17293997965412,0.0,10.17293997965412
KS,66736,2,1,1,2,2,1.0,3481,0.0005745475438092,0.5,0.5,3517.0,5.686664771111743,2.8433323855558714,2.8433323855558714
KS,66739,2,1,1,2,2,1.0,3481,0.0005745475438092,0.5,0.5,5240.0,3.816793893129771,1.9083969465648856,1.9083969465648856
KS,66743,3,1,2,3,3,1.0,3481,0.0008618213157138,0.3333333333333333,0.6666666666666666,4384.0,6.843065693430657,2.281021897810219,4.562043795620438
KS,66748,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,2864.0,3.4916201117318435,3.4916201117318435,0.0
KS,66749,13,12,1,7,13,0.5384615384615384,3481,0.0037345590347601,0.9230769230769232,0.0769230769230769,7452.0,17.444981213097154,16.10305958132045,1.3419216317767042
KS,66755,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,825.0,12.121212121212121,0.0,12.121212121212121
KS,66757,3,1,2,3,3,1.0,3481,0.0008618213157138,0.3333333333333333,0.6666666666666666,3225.0,9.30232558139535,3.10077519379845,6.2015503875969
KS,66762,29,21,8,22,29,0.7586206896551724,3481,0.0083309393852341,0.7241379310344828,0.2758620689655172,24814.0,11.686950914806157,8.462964455549287,3.223986459256871
KS,66763,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,3381.0,2.957704821058858,0.0,2.957704821058858
KS,66771,2,1,1,2,2,1.0,3481,0.0005745475438092,0.5,0.5,1077.0,18.570102135561747,9.285051067780874,9.285051067780874
KS,66783,4,0,4,4,4,1.0,3481,0.0011490950876185,0.0,1.0,2117.0,18.89466225791214,0.0,18.89466225791214
KS,66801,38,31,7,20,38,0.5263157894736842,3481,0.0109164033323757,0.8157894736842105,0.1842105263157894,27348.0,13.894983179757203,11.335381015065087,2.5596021646921163
KS,66839,11,9,2,6,11,0.5454545454545454,3481,0.0031600114909508,0.8181818181818182,0.1818181818181818,3904.0,28.176229508196723,23.05327868852459,5.122950819672131
KS,66845,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,1136.0,8.80281690140845,8.80281690140845,0.0
KS,66846,2,1,1,2,2,1.0,3481,0.0005745475438092,0.5,0.5,3331.0,6.004202942059441,3.0021014710297207,3.0021014710297207
KS,66852,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,519.0,19.26782273603083,0.0,19.26782273603083
KS,66856,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,1739.0,5.750431282346176,5.750431282346176,0.0
KS,66857,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,807.0,12.391573729863692,0.0,12.391573729863692
KS,66861,5,3,2,5,5,1.0,3481,0.0014363688595231,0.6,0.4,2929.0,17.07067258449983,10.242403550699898,6.828269033799932
KS,66871,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,1257.0,7.955449482895784,0.0,7.955449482895784
KS,66901,13,9,4,11,13,0.8461538461538461,3481,0.0037345590347601,0.6923076923076923,0.3076923076923077,6134.0,21.193348549070752,14.672318226279751,6.521030322791001
KS,66935,5,1,4,4,5,0.8,3481,0.0014363688595231,0.2,0.8,2415.0,20.70393374741201,4.140786749482402,16.563146997929607
KS,66938,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,1248.0,8.012820512820513,0.0,8.012820512820513
KS,66943,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,582.0,17.18213058419244,0.0,17.18213058419244
KS,66945,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,987.0,10.131712259371835,0.0,10.131712259371835
KS,66951,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,826.0,12.106537530266344,0.0,12.106537530266344
KS,66953,2,0,2,2,2,1.0,3481,0.0005745475438092,0.0,1.0,611.0,32.733224222585925,0.0,32.733224222585925
KS,66956,2,0,2,2,2,1.0,3481,0.0005745475438092,0.0,1.0,1190.0,16.80672268907563,0.0,16.80672268907563
KS,66967,4,1,3,4,4,1.0,3481,0.0011490950876185,0.25,0.75,2003.0,19.9700449326011,4.992511233150275,14.977533699450822
KS,66968,5,2,3,5,5,1.0,3481,0.0014363688595231,0.4,0.6,1435.0,34.84320557491289,13.937282229965156,20.905923344947734
KS,67002,16,16,0,12,16,0.75,3481,0.004596380350474,1.0,0.0,16753.0,9.55052826359458,9.55052826359458,0.0
KS,67003,6,3,3,6,6,1.0,3481,0.0017236426314277,0.5,0.5,2529.0,23.72479240806643,11.862396204033216,11.862396204033216
KS,67004,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,781.0,12.804097311139564,0.0,12.804097311139564
KS,67005,9,7,2,6,9,0.6666666666666666,3481,0.0025854639471416,0.7777777777777778,0.2222222222222222,15336.0,5.868544600938967,4.5644235785080856,1.3041210224308815
KS,67010,5,4,1,4,5,0.8,3481,0.0014363688595231,0.8,0.2,13576.0,3.682969946965233,2.946375957572186,0.7365939893930465
KS,67022,4,2,2,3,4,0.75,3481,0.0011490950876185,0.5,0.5,1579.0,25.3324889170361,12.66624445851805,12.66624445851805
KS,67025,6,4,2,3,6,0.5,3481,0.0017236426314277,0.6666666666666666,0.3333333333333333,3943.0,15.21683996956632,10.14455997971088,5.07227998985544
KS,67026,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,5068.0,1.973164956590371,0.0,1.973164956590371
KS,67029,2,1,1,2,2,1.0,3481,0.0005745475438092,0.5,0.5,954.0,20.964360587002098,10.482180293501049,10.482180293501049
KS,67031,2,0,2,2,2,1.0,3481,0.0005745475438092,0.0,1.0,2527.0,7.914523149980214,0.0,7.914523149980214
KS,67035,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,839.0,11.918951132300357,0.0,11.918951132300357
KS,67037,15,11,4,11,15,0.7333333333333333,3481,0.0043091065785693,0.7333333333333333,0.2666666666666666,30108.0,4.982064567556796,3.653514016208317,1.3285505513484788
KS,67042,17,11,6,14,17,0.8235294117647058,3481,0.0048836541223786,0.6470588235294118,0.3529411764705882,17486.0,9.722063364977696,6.290746883220862,3.4313164817568342
KS,67045,2,1,1,2,2,1.0,3481,0.0005745475438092,0.5,0.5,3119.0,6.412311638345623,3.2061558191728117,3.2061558191728117
KS,67052,3,2,1,3,3,1.0,3481,0.0008618213157138,0.6666666666666666,0.3333333333333333,8610.0,3.484320557491289,2.3228803716608595,1.1614401858304297
KS,67053,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,541.0,18.484288354898336,0.0,18.484288354898336
KS,67054,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,1272.0,7.861635220125787,0.0,7.861635220125787
KS,67056,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,2988.0,3.3467202141900936,3.3467202141900936,0.0
KS,67058,9,5,4,8,9,0.8888888888888888,3481,0.0025854639471416,0.5555555555555556,0.4444444444444444,1893.0,47.543581616481774,26.413100898045432,21.130480718436345
KS,67060,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,14004.0,0.7140816909454442,0.7140816909454442,0.0
KS,67062,5,2,3,5,5,1.0,3481,0.0014363688595231,0.4,0.6,4005.0,12.484394506866417,4.9937578027465666,7.490636704119851
KS,67063,7,3,4,5,7,0.7142857142857143,3481,0.0020109164033323,0.4285714285714285,0.5714285714285714,3546.0,19.740552735476594,8.460236886632826,11.280315848843768
KS,67068,8,5,3,8,8,1.0,3481,0.002298190175237,0.625,0.375,3881.0,20.61324400927596,12.883277505797476,7.729966503478485
KS,67070,2,0,2,2,2,1.0,3481,0.0005745475438092,0.0,1.0,890.0,22.471910112359552,0.0,22.471910112359552
KS,67101,2,2,0,2,2,1.0,3481,0.0005745475438092,1.0,0.0,6110.0,3.273322422258593,3.273322422258593,0.0
KS,67104,1,0,1,1,1,1.0,3481,0.0002872737719046,0.0,1.0,2087.0,4.791566842357451,0.0,4.791566842357451
KS,67107,8,7,1,4,8,0.5,3481,0.002298190175237,0.875,0.125,2565.0,31.189083820662766,27.290448343079923,3.898635477582846
KS,67110,2,0,2,2,2,1.0,3481,0.0005745475438092,0.0,1.0,8222.0,2.4324981756263684,0.0,2.4324981756263684
KS,67114,71,58,13,36,71,0.5070422535211268,3481,0.0203964378052283,0.8169014084507042,0.1830985915492957,21102.0,33.64609989574448,27.485546393706755,6.160553502037721
KS,67117,1,1,0,1,1,1.0,3481,0.0002872737719046,1.0,0.0,2152.0,4.646840148698884,4.646840148698884,0.0
KS,67124,10,7,3,8,10,0.8,3481,0.0028727377190462,0.7,0.3,7822.0,12.784454103809768,8.949117872666836,3.83533623114293
KS,67133,2,1,1,2,2,1.0,3481,0.0005745475438092,0.5,0.5,7052.0,2.836074872376631,1.4180374361883155,1.4180374361883155
KS,67147,2,2,0,2,2,1.0,3481,0.0005745475438092,1.0,0.0,11193.0,1.786831055123738,1.786831055123738,0.0
KS,67152,14,8,6,8,14,0.5714285714285714,3481,0.0040218328066647,0.5714285714285714,0.4285714285714285,9199.0,15.219045548429177,8.696597456245245,6.522448092183933
KS,67156,13,6,7,12,13,0.9230769230769232,3481,0.0037345590347601,0.4615384615384615,0.5384615384615384,14183.0,9.165902841429881,4.230416696044561,4.935486145385321
KS,67202,8,5,3,6,8,0.75,3481,0.002298190175237,0.625,0.375,2102.0,38.05899143672693,23.78686964795433,14.272121788772598
KS,67203,52,46,6,22,52,0.4230769230769231,3481,0.0149382361390405,0.8846153846153846,0.1153846153846153,30869.0,16.845378859049532,14.90168129838997,1.9436975606595615
KS,67204,9,9,0,3,9,0.3333333333333333,3481,0.0025854639471416,1.0,0.0,22913.0,3.9279011914633615,3.9279011914633615,0.0
KS,67205,39,34,5,24,39,0.6153846153846154,3481,0.0112036771042803,0.8717948717948718,0.1282051282051282,20600.0,18.932038834951456,16.504854368932037,2.4271844660194173
KS,67206,103,93,10,42,103,0.4077669902912621,3481,0.0295891985061763,0.9029126213592232,0.0970873786407767,17468.0,58.96496450652622,53.24021067094115,5.72475383558507
KS,67207,22,18,4,13,22,0.5909090909090909,3481,0.0063200229819017,0.8181818181818182,0.1818181818181818,27721.0,7.936221637026081,6.4932722484758845,1.4429493885501965
